Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct),Solar Radiation Average (watt/m2),Solar Radiation/langley Total (langley),Wind Speed Maximum (mph),Wind Speed Average (mph),Vapor Pressure - Partial (inch_Hg),Vapor Pressure - Saturated (inch_Hg),Soil Moisture Percent -2in (pct),Soil Moisture Percent -4in (pct),Soil Moisture Percent -8in (pct),Soil Moisture Percent -20in (pct),Soil Moisture Percent -40in (pct),Soil Temperature Observed -2in (degF),Soil Temperature Observed -4in (degF),Soil Temperature Observed -8in (degF),Soil Temperature Observed -20in (degF),Soil Temperature Observed -40in (degF)
2017-01-01 00:00,15,67,67,0.00,84,0.00,,6.2,2.4,0.56,0.67,37.6,45.4,51.0,25.3,43.7,69,70,70,69,72
2017-01-01 01:00,15,68,67,0.00,86,0.00,,6.6,2.2,0.56,0.68,37.5,45.3,51.1,25.2,43.6,69,69,70,69,72
2017-01-01 02:00,15,67,67,0.00,83,0.00,,6.7,2.5,0.57,0.67,37.4,45.2,51.0,25.1,43.7,69,69,70,69,72
2017-01-01 03:00,15,67,66,0.00,89,0.00,,6.5,2.4,0.59,0.66,37.3,45.3,51.1,25.1,43.5,69,69,70,69,72
2017-01-01 04:00,15,67,67,0.00,91,0.00,,6.1,1.7,0.60,0.66,37.3,45.2,50.9,25.1,43.6,68,69,70,69,72
2017-01-01 05:00,15,67,67,0.00,92,0.00,,6.2,1.2,0.60,0.66,37.4,45.2,51.0,25.1,43.7,68,69,70,69,72
2017-01-01 06:00,15,67,67,0.00,92,0.14,,3.2,0.7,0.60,0.66,37.2,45.1,50.8,25.0,43.6,68,69,70,69,72
2017-01-01 07:00,15,68,67,0.00,87,10.91,,4.3,1.2,0.61,0.67,37.4,45.1,51.0,25.0,43.7,68,69,70,69,72
2017-01-01 08:00,15,69,67,0.00,94,60.03,,3.6,0.9,0.65,0.69,37.3,45.1,50.9,25.0,43.4,68,69,70,69,72
2017-01-01 09:00,15,72,69,0.00,93,271.70,,3.4,0.6,0.67,0.74,37.2,45.1,50.9,24.9,43.5,68,69,70,69,72
2017-01-01 10:00,15,75,71,0.00,85,301.80,,4.2,1.0,0.68,0.81,37.2,45.0,50.8,24.9,43.3,68,69,70,69,72
2017-01-01 11:00,15,73,71,0.00,83,164.40,,3.2,0.7,0.69,0.78,37.1,44.9,50.9,24.9,43.2,68,69,70,69,72
2017-01-01 12:00,15,76,71,0.00,92,321.40,,2.1,0.4,0.72,0.82,37.2,45.0,50.7,24.8,43.3,68,69,70,69,72
2017-01-01 13:00,15,75,72,0.00,91,254.90,,3.4,0.5,0.73,0.84,37.1,44.9,50.9,24.8,43.3,69,69,70,69,72
2017-01-01 14:00,15,74,72,0.00,89,160.00,,2.3,0.8,0.74,0.82,37.1,44.9,50.7,24.8,43.1,69,69,70,69,72
2017-01-01 15:00,15,75,72,0.00,92,100.40,,3.4,0.6,0.75,0.83,37.0,44.9,50.8,24.7,43.4,69,69,70,69,72
2017-01-01 16:00,15,73,71,0.00,86,86.60,,3.4,1.4,0.71,0.79,37.0,44.9,50.7,24.7,43.3,69,69,70,69,72
2017-01-01 17:00,15,71,69,0.00,94,7.40,,4.7,2.8,0.69,0.74,36.9,44.8,50.7,24.7,43.2,69,69,70,69,72
2017-01-01 18:00,15,69,67,0.00,96,0.49,,4.0,1.9,0.67,0.69,37.1,44.8,50.5,24.6,43.1,69,70,70,69,72
2017-01-01 19:00,15,67,67,0.00,96,0.00,,3.2,0.8,0.63,0.67,36.7,44.7,50.7,24.7,43.1,69,70,70,69,72
2017-01-01 20:00,15,67,66,0.00,91,0.00,,3.9,1.9,0.62,0.66,37.0,44.7,50.4,24.6,43.1,69,70,70,69,72
2017-01-01 21:00,15,66,66,0.00,96,0.00,,5.6,2.9,0.62,0.64,36.9,44.7,50.4,24.6,43.0,69,70,70,69,72
